QID:56e190bce3433e1400422fc9	SP:yes or no	CP:	Q:What are the two simple word responses to a decision problem?	C:Decision problems are one of the central objects of study in computational complexity theory. A decision problem is a special type of computational problem whose answer is either yes or no, or alternately either 1 or 0. A decision problem can be viewed as a formal language, where the members of the language are instances whose output is yes, and the non-members are those instances whose output is no. The objective is to decide, with the aid of an algorithm, whether a given input string is a member of the formal language under consideration. If the algorithm deciding this problem returns the answer yes, the algorithm is said to accept the input string, otherwise it is said to reject the input.	A:[{'text': 'yes or no', 'answer_start': 179}, {'text': 'yes or no', 'answer_start': 179}, {'text': 'yes or no', 'answer_start': 179}]
QID:56e190bce3433e1400422fcc	SP:yes	CP:	Q:What answer denotes that an algorithm has accepted an input string?	C:Decision problems are one of the central objects of study in computational complexity theory. A decision problem is a special type of computational problem whose answer is either yes or no, or alternately either 1 or 0. A decision problem can be viewed as a formal language, where the members of the language are instances whose output is yes, and the non-members are those instances whose output is no. The objective is to decide, with the aid of an algorithm, whether a given input string is a member of the formal language under consideration. If the algorithm deciding this problem returns the answer yes, the algorithm is said to accept the input string, otherwise it is said to reject the input.	A:[{'text': 'yes', 'answer_start': 179}, {'text': 'yes', 'answer_start': 605}, {'text': 'yes', 'answer_start': 605}]
QID:56e19724cd28a01900c679f6	SP:computational problem	CP:decision problem	Q:A function problem is an example of what?	C:A function problem is a computational problem where a single output (of a total function) is expected for every input, but the output is more complex than that of a decision problem, that is, it isn't just yes or no. Notable examples include the traveling salesman problem and the integer factorization problem.	A:[{'text': 'a computational problem', 'answer_start': 22}, {'text': 'a computational problem', 'answer_start': 22}, {'text': 'a computational problem', 'answer_start': 22}]
QID:56e1a38de3433e140042305c	SP:how much time best algorithm requires to solve problem	CP:size of input in bits	Q:What is a commonly used measurement used to determine the complexity of a computational problem?	C:To measure the difficulty of solving a computational problem, one may wish to see how much time the best algorithm requires to solve the problem. However, the running time may, in general, depend on the instance. In particular, larger instances will require more time to solve. Thus the time required to solve a problem (or the space required, or any measure of complexity) is calculated as a function of the size of the instance. This is usually taken to be the size of the input in bits. Complexity theory is interested in how algorithms scale with an increase in the input size. For instance, in the problem of finding whether a graph is connected, how much more time does it take to solve a problem for a graph with 2n vertices compared to the time taken for a graph with n vertices?	A:[{'text': 'how much time the best algorithm requires to solve the problem', 'answer_start': 82}, {'text': 'time', 'answer_start': 91}, {'text': 'time', 'answer_start': 91}]
QID:56e1a564cd28a01900c67a4a	SP:worstcase time complexity	CP:	Q:What term corresponds to the maximum measurement of time across all functions of n? 	C:If the input size is n, the time taken can be expressed as a function of n. Since the time taken on different inputs of the same size can be different, the worst-case time complexity T(n) is defined to be the maximum time taken over all inputs of size n. If T(n) is a polynomial in n, then the algorithm is said to be a polynomial time algorithm. Cobham's thesis says that a problem can be solved with a feasible amount of resources if it admits a polynomial time algorithm.	A:[{'text': 'worst-case time complexity', 'answer_start': 156}, {'text': 'worst-case time complexity', 'answer_start': 156}, {'text': 'the worst-case time complexity', 'answer_start': 152}]
QID:56e1aff7cd28a01900c67a69	SP:rules	CP:fixed set of rules	Q:What fixed set of factors determine the actions of a deterministic Turing machine	C:A deterministic Turing machine is the most basic Turing machine, which uses a fixed set of rules to determine its future actions. A probabilistic Turing machine is a deterministic Turing machine with an extra supply of random bits. The ability to make probabilistic decisions often helps algorithms solve problems more efficiently. Algorithms that use random bits are called randomized algorithms. A non-deterministic Turing machine is a deterministic Turing machine with an added feature of non-determinism, which allows a Turing machine to have multiple possible future actions from a given state. One way to view non-determinism is that the Turing machine branches into many possible computational paths at each step, and if it solves the problem in any of these branches, it is said to have solved the problem. Clearly, this model is not meant to be a physically realizable model, it is just a theoretically interesting abstract machine that gives rise to particularly interesting complexity classes. For examples, see non-deterministic algorithm.	A:[{'text': 'rules', 'answer_start': 91}, {'text': 'rules', 'answer_start': 91}, {'text': 'a fixed set of rules to determine its future actions', 'answer_start': 76}]
QID:56e1aff7cd28a01900c67a6a	SP:probabilistic turing machine	CP:randomized algorithms	Q:What is the term used to identify a deterministic Turing machine that has additional random bits?	C:A deterministic Turing machine is the most basic Turing machine, which uses a fixed set of rules to determine its future actions. A probabilistic Turing machine is a deterministic Turing machine with an extra supply of random bits. The ability to make probabilistic decisions often helps algorithms solve problems more efficiently. Algorithms that use random bits are called randomized algorithms. A non-deterministic Turing machine is a deterministic Turing machine with an added feature of non-determinism, which allows a Turing machine to have multiple possible future actions from a given state. One way to view non-determinism is that the Turing machine branches into many possible computational paths at each step, and if it solves the problem in any of these branches, it is said to have solved the problem. Clearly, this model is not meant to be a physically realizable model, it is just a theoretically interesting abstract machine that gives rise to particularly interesting complexity classes. For examples, see non-deterministic algorithm.	A:[{'text': 'A probabilistic Turing machine', 'answer_start': 130}, {'text': 'probabilistic', 'answer_start': 132}, {'text': 'probabilistic Turing machine', 'answer_start': 132}]
QID:56e1b169cd28a01900c67a73	SP:computational power	CP:time and memory consumption	Q:In considering Turing machines and alternate variables, what measurement left unaffected by conversion between machine models? 	C:Many machine models different from the standard multi-tape Turing machines have been proposed in the literature, for example random access machines. Perhaps surprisingly, each of these models can be converted to another without providing any extra computational power. The time and memory consumption of these alternate models may vary. What all these models have in common is that the machines operate deterministically.	A:[{'text': 'computational power', 'answer_start': 248}, {'text': 'computational power', 'answer_start': 248}, {'text': 'computational power', 'answer_start': 248}]
QID:56e1b355e3433e14004230b0	SP:nondeterministic	CP:	Q:What type of Turing machine can be characterized by checking multiple possibilities at the same time?	C:However, some computational problems are easier to analyze in terms of more unusual resources. For example, a non-deterministic Turing machine is a computational model that is allowed to branch out to check many different possibilities at once. The non-deterministic Turing machine has very little to do with how we physically want to compute algorithms, but its branching exactly captures many of the mathematical models we want to analyze, so that non-deterministic time is a very important resource in analyzing computational problems.	A:[{'text': 'non-deterministic', 'answer_start': 110}, {'text': 'non-deterministic', 'answer_start': 110}, {'text': 'non-deterministic Turing machine', 'answer_start': 110}]
QID:56e1b8f3e3433e14004230e8	SP:time complexity	CP:	Q:What is one common example of a critical complexity measure?	C:The best, worst and average case complexity refer to three different ways of measuring the time complexity (or any other complexity measure) of different inputs of the same size. Since some inputs of size n may be faster to solve than others, we define the following complexities:	A:[{'text': 'time', 'answer_start': 91}, {'text': 'time complexity', 'answer_start': 91}, {'text': 'time complexity', 'answer_start': 91}]
QID:56e1bc3ae3433e1400423107	SP:upper bound	CP:running time	Q:A specific algorithm demonstrating T(n) represents what measure of time complexity?	C:To classify the computation time (or similar resources, such as space consumption), one is interested in proving upper and lower bounds on the minimum amount of time required by the most efficient algorithm solving a given problem. The complexity of an algorithm is usually taken to be its worst-case complexity, unless specified otherwise. Analyzing a particular algorithm falls under the field of analysis of algorithms. To show an upper bound T(n) on the time complexity of a problem, one needs to show only that there is a particular algorithm with running time at most T(n). However, proving lower bounds is much more difficult, since lower bounds make a statement about all possible algorithms that solve a given problem. The phrase "all possible algorithms" includes not just the algorithms known today, but any algorithm that might be discovered in the future. To show a lower bound of T(n) for a problem requires showing that no algorithm can have time complexity lower than T(n).	A:[{'text': 'upper bound', 'answer_start': 434}, {'text': 'upper and lower bounds', 'answer_start': 113}, {'text': 'upper bound', 'answer_start': 434}]
QID:56e1bc3ae3433e1400423108	SP:all possible algorithms	CP:	Q:What is the colloquial phrase used to convey the continuum of algorithms with unlimited availability irrespective of time? 	C:To classify the computation time (or similar resources, such as space consumption), one is interested in proving upper and lower bounds on the minimum amount of time required by the most efficient algorithm solving a given problem. The complexity of an algorithm is usually taken to be its worst-case complexity, unless specified otherwise. Analyzing a particular algorithm falls under the field of analysis of algorithms. To show an upper bound T(n) on the time complexity of a problem, one needs to show only that there is a particular algorithm with running time at most T(n). However, proving lower bounds is much more difficult, since lower bounds make a statement about all possible algorithms that solve a given problem. The phrase "all possible algorithms" includes not just the algorithms known today, but any algorithm that might be discovered in the future. To show a lower bound of T(n) for a problem requires showing that no algorithm can have time complexity lower than T(n).	A:[{'text': 'all possible algorithms', 'answer_start': 676}, {'text': 'all possible algorithms', 'answer_start': 740}, {'text': 'all possible algorithms', 'answer_start': 740}]
QID:56e1bd4acd28a01900c67afe	SP:tn on2	CP:	Q:How would one write T(n) = 7n2 + 15n + 40 in big O notation? 	C:Upper and lower bounds are usually stated using the big O notation, which hides constant factors and smaller terms. This makes the bounds independent of the specific details of the computational model used. For instance, if T(n) = 7n2 + 15n + 40, in big O notation one would write T(n) = O(n2).	A:[{'text': 'T(n) = O(n2)', 'answer_start': 281}, {'text': 'T(n) = O(n2)', 'answer_start': 281}, {'text': 'T(n) = O(n2)', 'answer_start': 281}]
QID:56e1bd4acd28a01900c67aff	SP:specific details of computational model used	CP:computational model used	Q:Big O notation provides autonomy to upper and lower bounds with relationship to what? 	C:Upper and lower bounds are usually stated using the big O notation, which hides constant factors and smaller terms. This makes the bounds independent of the specific details of the computational model used. For instance, if T(n) = 7n2 + 15n + 40, in big O notation one would write T(n) = O(n2).	A:[{'text': 'the computational model', 'answer_start': 177}, {'text': 'specific details of the computational model used', 'answer_start': 157}, {'text': 'the specific details of the computational model used', 'answer_start': 153}]
QID:56e1c0f6cd28a01900c67b2c	SP:complexity classes	CP:	Q:What has complicated definitions that prevent classification into a framework?	C:Of course, some complexity classes have complicated definitions that do not fit into this framework. Thus, a typical complexity class has a definition like the following:	A:[{'text': 'complexity classes', 'answer_start': 16}, {'text': 'complexity classes', 'answer_start': 16}, {'text': 'some complexity classes', 'answer_start': 11}]
QID:56e1c720e3433e140042316d	SP:proper hierarchy	CP:	Q:Resources are constrained by hierarchy theorems to produce what?	C:For the complexity classes defined in this way, it is desirable to prove that relaxing the requirements on (say) computation time indeed defines a bigger set of problems. In particular, although DTIME(n) is contained in DTIME(n2), it would be interesting to know if the inclusion is strict. For time and space requirements, the answer to such questions is given by the time and space hierarchy theorems respectively. They are called hierarchy theorems because they induce a proper hierarchy on the classes defined by constraining the respective resources. Thus there are pairs of complexity classes such that one is properly included in the other. Having deduced such proper set inclusions, we can proceed to make quantitative statements about how much more additional time or space is needed in order to increase the number of problems that can be solved.	A:[{'text': 'a proper hierarchy on the classes defined', 'answer_start': 472}, {'text': 'a proper hierarchy on the classes', 'answer_start': 472}, {'text': 'a proper hierarchy', 'answer_start': 472}]
QID:56e1cbe2cd28a01900c67bad	SP:multiplying two integers	CP:	Q:What equates to a squared integer according to polynomial time reduction?	C:The most commonly used reduction is a polynomial-time reduction. This means that the reduction process takes polynomial time. For example, the problem of squaring an integer can be reduced to the problem of multiplying two integers. This means an algorithm for multiplying two integers can be used to square an integer. Indeed, this can be done by giving the same input to both inputs of the multiplication algorithm. Thus we see that squaring is not more difficult than multiplication, since squaring can be reduced to multiplication.	A:[{'text': 'multiplying two integers', 'answer_start': 207}, {'text': 'multiplying two integers', 'answer_start': 207}, {'text': 'multiplying two integers', 'answer_start': 207}]
QID:56e1cbe2cd28a01900c67bae	SP:polynomial time	CP:	Q:What measurement of time is used in polynomial time reduction?	C:The most commonly used reduction is a polynomial-time reduction. This means that the reduction process takes polynomial time. For example, the problem of squaring an integer can be reduced to the problem of multiplying two integers. This means an algorithm for multiplying two integers can be used to square an integer. Indeed, this can be done by giving the same input to both inputs of the multiplication algorithm. Thus we see that squaring is not more difficult than multiplication, since squaring can be reduced to multiplication.	A:[{'text': 'polynomial time', 'answer_start': 109}, {'text': 'polynomial', 'answer_start': 109}, {'text': 'polynomial time', 'answer_start': 109}]
QID:56e1ce08e3433e14004231a4	SP:type of reduction being used	CP:	Q:The complexity of problems often depends on what?	C:This motivates the concept of a problem being hard for a complexity class. A problem X is hard for a class of problems C if every problem in C can be reduced to X. Thus no problem in C is harder than X, since an algorithm for X allows us to solve any problem in C. Of course, the notion of hard problems depends on the type of reduction being used. For complexity classes larger than P, polynomial-time reductions are commonly used. In particular, the set of problems that are hard for NP is the set of NP-hard problems.	A:[{'text': 'the type of reduction being used', 'answer_start': 315}, {'text': 'the type of reduction being used', 'answer_start': 315}]
QID:56e1d9fee3433e14004231cc	SP:p	CP:	Q:NP complete problems contain the lowest likelihood of being located in what problem class?	C:If a problem X is in C and hard for C, then X is said to be complete for C. This means that X is the hardest problem in C. (Since many problems could be equally hard, one might say that X is one of the hardest problems in C.) Thus the class of NP-complete problems contains the most difficult problems in NP, in the sense that they are the ones most likely not to be in P. Because the problem P = NP is not solved, being able to reduce a known NP-complete problem, Π2, to another problem, Π1, would indicate that there is no known polynomial-time solution for Π1. This is because a polynomial-time solution to Π1 would yield a polynomial-time solution to Π2. Similarly, because all NP problems can be reduced to the set, finding an NP-complete problem that can be solved in polynomial time would mean that P = NP.	A:[{'text': 'NP', 'answer_start': 244}, {'text': 'P', 'answer_start': 370}, {'text': 'P', 'answer_start': 370}]
QID:56e1d9fee3433e14004231ce	SP:np	CP:p np	Q:If polynomial time can be utilized within an NP-complete problem, what does the imply P is equal to?	C:If a problem X is in C and hard for C, then X is said to be complete for C. This means that X is the hardest problem in C. (Since many problems could be equally hard, one might say that X is one of the hardest problems in C.) Thus the class of NP-complete problems contains the most difficult problems in NP, in the sense that they are the ones most likely not to be in P. Because the problem P = NP is not solved, being able to reduce a known NP-complete problem, Π2, to another problem, Π1, would indicate that there is no known polynomial-time solution for Π1. This is because a polynomial-time solution to Π1 would yield a polynomial-time solution to Π2. Similarly, because all NP problems can be reduced to the set, finding an NP-complete problem that can be solved in polynomial time would mean that P = NP.	A:[{'text': 'NP', 'answer_start': 244}, {'text': 'NP', 'answer_start': 810}, {'text': 'NP', 'answer_start': 810}]
QID:56e1dc62cd28a01900c67bcc	SP:np	CP:	Q:What complexity class is commonly characterized by unknown algorithms to enhance solvability?	C:The complexity class P is often seen as a mathematical abstraction modeling those computational tasks that admit an efficient algorithm. This hypothesis is called the Cobham–Edmonds thesis. The complexity class NP, on the other hand, contains many problems that people would like to solve efficiently, but for which no efficient algorithm is known, such as the Boolean satisfiability problem, the Hamiltonian path problem and the vertex cover problem. Since deterministic Turing machines are special non-deterministic Turing machines, it is easily observed that each problem in P is also member of the class NP.	A:[{'text': 'NP', 'answer_start': 211}, {'text': 'NP', 'answer_start': 211}, {'text': 'NP', 'answer_start': 211}]
QID:56e1dc62cd28a01900c67bcd	SP:boolean satisfiability problem	CP:boolean satisfiability problem hamiltonian path problem and vertex cover problem	Q:What is an example of a problem that rests within the NP complexity class?	C:The complexity class P is often seen as a mathematical abstraction modeling those computational tasks that admit an efficient algorithm. This hypothesis is called the Cobham–Edmonds thesis. The complexity class NP, on the other hand, contains many problems that people would like to solve efficiently, but for which no efficient algorithm is known, such as the Boolean satisfiability problem, the Hamiltonian path problem and the vertex cover problem. Since deterministic Turing machines are special non-deterministic Turing machines, it is easily observed that each problem in P is also member of the class NP.	A:[{'text': 'Boolean satisfiability problem', 'answer_start': 361}, {'text': 'Boolean satisfiability problem', 'answer_start': 361}]
QID:56e1ddfce3433e14004231d8	SP:us1000000	CP:	Q:What is the prize offered for finding a solution to P=NP?	C:The question of whether P equals NP is one of the most important open questions in theoretical computer science because of the wide implications of a solution. If the answer is yes, many important problems can be shown to have more efficient solutions. These include various types of integer programming problems in operations research, many problems in logistics, protein structure prediction in biology, and the ability to find formal proofs of pure mathematics theorems. The P versus NP problem is one of the Millennium Prize Problems proposed by the Clay Mathematics Institute. There is a US$1,000,000 prize for resolving the problem.	A:[{'text': '$1,000,000', 'answer_start': 595}, {'text': 'US$1,000,000', 'answer_start': 593}, {'text': 'US$1,000,000', 'answer_start': 593}]
QID:56e1e9dfe3433e14004231fe	SP:polynomial time hierarchy	CP:	Q:What finite hierarchy implies that the graph isomorphism problem is NP-complete? 	C:The graph isomorphism problem is the computational problem of determining whether two finite graphs are isomorphic. An important unsolved problem in complexity theory is whether the graph isomorphism problem is in P, NP-complete, or NP-intermediate. The answer is not known, but it is believed that the problem is at least not NP-complete. If graph isomorphism is NP-complete, the polynomial time hierarchy collapses to its second level. Since it is widely believed that the polynomial hierarchy does not collapse to any finite level, it is believed that graph isomorphism is not NP-complete. The best algorithm for this problem, due to Laszlo Babai and Eugene Luks has run time 2O(√(n log(n))) for graphs with n vertices.	A:[{'text': 'polynomial time hierarchy', 'answer_start': 381}, {'text': 'polynomial time', 'answer_start': 381}, {'text': 'polynomial time hierarchy', 'answer_start': 381}]
QID:56e1ee4de3433e1400423210	SP:unequal	CP:	Q:What is the unproven assumption generally ascribed to the value of complexity classes?	C:Many known complexity classes are suspected to be unequal, but this has not been proved. For instance P ⊆ NP ⊆ PP ⊆ PSPACE, but it is possible that P = PSPACE. If P is not equal to NP, then P is not equal to PSPACE either. Since there are many known complexity classes between P and PSPACE, such as RP, BPP, PP, BQP, MA, PH, etc., it is possible that all these complexity classes collapse to one class. Proving that any of these classes are unequal would be a major breakthrough in complexity theory.	A:[{'text': 'suspected to be unequal', 'answer_start': 34}, {'text': 'unequal', 'answer_start': 50}, {'text': 'Many known complexity classes are suspected to be unequal', 'answer_start': 0}]
QID:56e1f10ee3433e1400423223	SP:strictly contained in p or equal to p	CP:equal to p	Q:Though unkown, what are the most commonly ascribed attributes of L in relation to P	C:Similarly, it is not known if L (the set of all problems that can be solved in logarithmic space) is strictly contained in P or equal to P. Again, there are many complexity classes between the two, such as NL and NC, and it is not known if they are distinct or equal classes.	A:[{'text': 'strictly contained in P or equal to P', 'answer_start': 101}, {'text': 'contained in P or equal to P.', 'answer_start': 110}, {'text': 'strictly contained in P or equal to P', 'answer_start': 101}]
QID:56e1febfe3433e1400423238	SP:npcomplete knapsack problem	CP:knapsack problem	Q:What is an example of a problem to which effective algorithms have provided a solution in spite of the intractability associated with the breadth of sizes?	C:What intractability means in practice is open to debate. Saying that a problem is not in P does not imply that all large cases of the problem are hard or even that most of them are. For example, the decision problem in Presburger arithmetic has been shown not to be in P, yet algorithms have been written that solve the problem in reasonable times in most cases. Similarly, algorithms can solve the NP-complete knapsack problem over a wide range of sizes in less than quadratic time and SAT solvers routinely handle large instances of the NP-complete Boolean satisfiability problem.	A:[{'text': 'NP-complete knapsack problem', 'answer_start': 399}, {'text': 'NP-complete knapsack', 'answer_start': 399}, {'text': 'the NP-complete knapsack problem', 'answer_start': 395}]
QID:56e2042ecd28a01900c67c1f	SP:1961	CP:	Q:In what year did Raymond Sullivan publish a study of rudimentary sets?	C:Earlier papers studying problems solvable by Turing machines with specific bounded resources include  John Myhill's definition of linear bounded automata (Myhill 1960), Raymond Smullyan's study of rudimentary sets (1961), as well as Hisao Yamada's paper on real-time computations (1962). Somewhat earlier, Boris Trakhtenbrot (1956), a pioneer in the field from the USSR, studied another specific complexity measure. As he remembers:	A:[{'text': '1961', 'answer_start': 215}, {'text': '1961', 'answer_start': 215}, {'text': '1961', 'answer_start': 215}]
QID:5705e26d75f01819005e76d8	SP:historical political divisions	CP:demographics and economic ties	Q:The reasons for the las two counties to be added are based on what?	C:Southern California, often abbreviated SoCal, is a geographic and cultural region that generally comprises California's southernmost 10 counties. The region is traditionally described as "eight counties", based on demographics and economic ties: Imperial, Los Angeles, Orange, Riverside, San Bernardino, San Diego, Santa Barbara, and Ventura. The more extensive 10-county definition, including Kern and San Luis Obispo counties, is also used based on historical political divisions. Southern California is a major economic center for the state of California and the United States.	A:[{'text': 'historical political divisions', 'answer_start': 451}, {'text': 'historical political divisions', 'answer_start': 451}, {'text': 'historical political divisions', 'answer_start': 451}]
