QID:56e16839cd28a01900c67887	SP:significant resources	CP:significant resources	Q:What measure of a computational problem broadly defines the inherent difficulty of the solution?	C:A problem is regarded as inherently difficult if its solution requires significant resources, whatever the algorithm used. The theory formalizes this intuition, by introducing mathematical models of computation to study these problems and quantifying the amount of resources needed to solve them, such as time and storage. Other complexity measures are also used, such as the amount of communication (used in communication complexity), the number of gates in a circuit (used in circuit complexity) and the number of processors (used in parallel computing). One of the roles of computational complexity theory is to determine the practical limits on what computers can and cannot do.	A:[{'text': 'if its solution requires significant resources', 'answer_start': 46}, {'text': 'its solution requires significant resources', 'answer_start': 49}, {'text': 'if its solution requires significant resources', 'answer_start': 46}]
QID:56e16839cd28a01900c6788b	SP:to determine practical limits on what computers can and cannot do	CP:	Q:What practical role does defining the complexity of problems play in everyday computing?	C:A problem is regarded as inherently difficult if its solution requires significant resources, whatever the algorithm used. The theory formalizes this intuition, by introducing mathematical models of computation to study these problems and quantifying the amount of resources needed to solve them, such as time and storage. Other complexity measures are also used, such as the amount of communication (used in communication complexity), the number of gates in a circuit (used in circuit complexity) and the number of processors (used in parallel computing). One of the roles of computational complexity theory is to determine the practical limits on what computers can and cannot do.	A:[{'text': 'determine the practical limits on what computers can and cannot do', 'answer_start': 615}, {'text': 'what computers can and cannot do', 'answer_start': 649}, {'text': 'determine the practical limits on what computers can and cannot do', 'answer_start': 615}]
QID:56e17644e3433e1400422f41	SP:computational complexity theory	CP:	Q:What field of computer science analyzes the resource requirements of a specific algorithm isolated unto itself within a given problem?	C:Closely related fields in theoretical computer science are analysis of algorithms and computability theory. A key distinction between analysis of algorithms and computational complexity theory is that the former is devoted to analyzing the amount of resources needed by a particular algorithm to solve a problem, whereas the latter asks a more general question about all possible algorithms that could be used to solve the same problem. More precisely, it tries to classify problems that can or cannot be solved with appropriately restricted resources. In turn, imposing restrictions on the available resources is what distinguishes computational complexity from computability theory: the latter theory asks what kind of problems can, in principle, be solved algorithmically.	A:[{'text': 'analysis of algorithms', 'answer_start': 59}, {'text': 'analysis of algorithms', 'answer_start': 134}, {'text': 'analysis of algorithms', 'answer_start': 134}]
QID:56e17a7ccd28a01900c679a4	SP:solution	CP:	Q:What is another name for any given measure of input associated with a problem?	C:A computational problem can be viewed as an infinite collection of instances together with a solution for every instance. The input string for a computational problem is referred to as a problem instance, and should not be confused with the problem itself. In computational complexity theory, a problem refers to the abstract question to be solved. In contrast, an instance of this problem is a rather concrete utterance, which can serve as the input for a decision problem. For example, consider the problem of primality testing. The instance is a number (e.g. 15) and the solution is "yes" if the number is prime and "no" otherwise (in this case "no"). Stated another way, the instance is a particular input to the problem, and the solution is the output corresponding to the given input.	A:[{'text': 'instances', 'answer_start': 67}, {'text': 'the instance', 'answer_start': 675}, {'text': 'instance', 'answer_start': 679}]
QID:56e17e6ee3433e1400422f80	SP:asking for round trip through all sites in milan	CP:asking for round trip through all sites in milan	Q:What is one example of an instance that the quantitative answer to the traveling salesman problem fails to answer?	C:To further highlight the difference between a problem and an instance, consider the following instance of the decision version of the traveling salesman problem: Is there a route of at most 2000 kilometres passing through all of Germany's 15 largest cities? The quantitative answer to this particular problem instance is of little use for solving other instances of the problem, such as asking for a round trip through all sites in Milan whose total length is at most 10 km. For this reason, complexity theory addresses computational problems and not particular problem instances.	A:[{'text': 'round trip through all sites in Milan', 'answer_start': 400}, {'text': 'asking for a round trip through all sites in Milan whose total length is at most 10 km', 'answer_start': 387}, {'text': 'a round trip through all sites in Milan whose total length is at most 10 km', 'answer_start': 398}]
QID:56e17e6ee3433e1400422f81	SP:computational problems and not particular problem instances	CP:	Q:What does computational complexity theory most specifically seek to answer? 	C:To further highlight the difference between a problem and an instance, consider the following instance of the decision version of the traveling salesman problem: Is there a route of at most 2000 kilometres passing through all of Germany's 15 largest cities? The quantitative answer to this particular problem instance is of little use for solving other instances of the problem, such as asking for a round trip through all sites in Milan whose total length is at most 10 km. For this reason, complexity theory addresses computational problems and not particular problem instances.	A:[{'text': 'computational problems', 'answer_start': 520}, {'text': 'computational problems', 'answer_start': 520}, {'text': 'computational problems', 'answer_start': 520}]
QID:56e181d9e3433e1400422fa4	SP:via their adjacency matrices or by encoding their adjacency lists in binary	CP:via their adjacency matrices	Q:What is one way in which graphs can be encoded? 	C:When considering computational problems, a problem instance is a string over an alphabet. Usually, the alphabet is taken to be the binary alphabet (i.e., the set {0,1}), and thus the strings are bitstrings. As in a real-world computer, mathematical objects other than bitstrings must be suitably encoded. For example, integers can be represented in binary notation, and graphs can be encoded directly via their adjacency matrices, or by encoding their adjacency lists in binary.	A:[{'text': 'adjacency matrices', 'answer_start': 411}, {'text': 'directly via their adjacency matrices', 'answer_start': 392}]
QID:56e190bce3433e1400422fca	SP:yes or no or alternately either 1 or 0	CP:	Q:What are the two integer responses to a decision problem?	C:Decision problems are one of the central objects of study in computational complexity theory. A decision problem is a special type of computational problem whose answer is either yes or no, or alternately either 1 or 0. A decision problem can be viewed as a formal language, where the members of the language are instances whose output is yes, and the non-members are those instances whose output is no. The objective is to decide, with the aid of an algorithm, whether a given input string is a member of the formal language under consideration. If the algorithm deciding this problem returns the answer yes, the algorithm is said to accept the input string, otherwise it is said to reject the input.	A:[{'text': '1 or 0', 'answer_start': 212}, {'text': '1 or 0', 'answer_start': 212}, {'text': '1 or 0', 'answer_start': 212}]
QID:56e1a564cd28a01900c67a4b	SP:maximum time taken over all inputs of size n	CP:	Q:How is worst-case time complexity written as an expression?	C:If the input size is n, the time taken can be expressed as a function of n. Since the time taken on different inputs of the same size can be different, the worst-case time complexity T(n) is defined to be the maximum time taken over all inputs of size n. If T(n) is a polynomial in n, then the algorithm is said to be a polynomial time algorithm. Cobham's thesis says that a problem can be solved with a feasible amount of resources if it admits a polynomial time algorithm.	A:[{'text': 'T(n)', 'answer_start': 183}, {'text': 'T(n)', 'answer_start': 183}, {'text': 'T(n)', 'answer_start': 183}]
QID:56e1b00ce3433e14004230a1	SP:quantum turing machines symmetric turing machines and alternating turing machines	CP:deterministic turing machines probabilistic turing machines nondeterministic turing machines quantum turing machines	Q:In the determination of complexity classes, what are two examples of types of Turing machines?	C:Many types of Turing machines are used to define complexity classes, such as deterministic Turing machines, probabilistic Turing machines, non-deterministic Turing machines, quantum Turing machines, symmetric Turing machines and alternating Turing machines. They are all equally powerful in principle, but when resources (such as time or space) are bounded, some of these may be more powerful than others.	A:[{'text': 'probabilistic Turing machines, non-deterministic Turing machines', 'answer_start': 108}, {'text': 'probabilistic Turing machines, non-deterministic Turing machines', 'answer_start': 108}]
QID:56e1b62ecd28a01900c67aa3	SP:total number of state transitions or steps machine makes before it halts	CP:yes or no	Q:The time required to output an answer on a deterministic Turing machine is expressed as what?	C:For a precise definition of what it means to solve a problem using a given amount of time and space, a computational model such as the deterministic Turing machine is used. The time required by a deterministic Turing machine M on input x is the total number of state transitions, or steps, the machine makes before it halts and outputs the answer ("yes" or "no"). A Turing machine M is said to operate within time f(n), if the time required by M on each input of length n is at most f(n). A decision problem A can be solved in time f(n) if there exists a Turing machine operating in time f(n) that solves the problem. Since complexity theory is interested in classifying problems based on their difficulty, one defines sets of problems based on some criteria. For instance, the set of problems solvable within time f(n) on a deterministic Turing machine is then denoted by DTIME(f(n)).	A:[{'text': 'state transitions', 'answer_start': 261}, {'text': 'the total number of state transitions, or steps', 'answer_start': 241}, {'text': 'total number of state transitions, or steps, the machine makes before it halts and outputs the answer', 'answer_start': 245}]
QID:56e1b62ecd28a01900c67aa6	SP:time fn if there exists turing machine operating in time fn	CP:time and space	Q:What is the most critical resource measured to in assessing the determination of a Turing machine's ability to solve any given set of problems?	C:For a precise definition of what it means to solve a problem using a given amount of time and space, a computational model such as the deterministic Turing machine is used. The time required by a deterministic Turing machine M on input x is the total number of state transitions, or steps, the machine makes before it halts and outputs the answer ("yes" or "no"). A Turing machine M is said to operate within time f(n), if the time required by M on each input of length n is at most f(n). A decision problem A can be solved in time f(n) if there exists a Turing machine operating in time f(n) that solves the problem. Since complexity theory is interested in classifying problems based on their difficulty, one defines sets of problems based on some criteria. For instance, the set of problems solvable within time f(n) on a deterministic Turing machine is then denoted by DTIME(f(n)).	A:[{'text': 'time', 'answer_start': 85}, {'text': 'time', 'answer_start': 583}, {'text': 'time', 'answer_start': 583}]
QID:56e1b8f3e3433e14004230e7	SP:time complexity	CP:	Q:Case complexity likelihoods provide variable probabilities of what general measure? 	C:The best, worst and average case complexity refer to three different ways of measuring the time complexity (or any other complexity measure) of different inputs of the same size. Since some inputs of size n may be faster to solve than others, we define the following complexities:	A:[{'text': 'complexity measure', 'answer_start': 121}, {'text': 'complexity', 'answer_start': 121}, {'text': 'complexity', 'answer_start': 121}]
QID:56e1b8f3e3433e14004230e9	SP:time complexity or any other complexity measure of different inputs	CP:	Q:Case complexities provide three likelihoods of what differing variable that remains the same size? 	C:The best, worst and average case complexity refer to three different ways of measuring the time complexity (or any other complexity measure) of different inputs of the same size. Since some inputs of size n may be faster to solve than others, we define the following complexities:	A:[{'text': 'inputs', 'answer_start': 154}, {'text': 'inputs', 'answer_start': 154}, {'text': 'inputs', 'answer_start': 154}]
QID:56e1bc3ae3433e1400423105	SP:field of analysis of algorithms	CP:algorithms	Q:The analysis of a specific algorithm is typically assigned to what field of computational science?	C:To classify the computation time (or similar resources, such as space consumption), one is interested in proving upper and lower bounds on the minimum amount of time required by the most efficient algorithm solving a given problem. The complexity of an algorithm is usually taken to be its worst-case complexity, unless specified otherwise. Analyzing a particular algorithm falls under the field of analysis of algorithms. To show an upper bound T(n) on the time complexity of a problem, one needs to show only that there is a particular algorithm with running time at most T(n). However, proving lower bounds is much more difficult, since lower bounds make a statement about all possible algorithms that solve a given problem. The phrase "all possible algorithms" includes not just the algorithms known today, but any algorithm that might be discovered in the future. To show a lower bound of T(n) for a problem requires showing that no algorithm can have time complexity lower than T(n).	A:[{'text': 'analysis of algorithms', 'answer_start': 399}, {'text': 'analysis of algorithms', 'answer_start': 399}, {'text': 'analysis of algorithms', 'answer_start': 399}]
QID:56e1c0f6cd28a01900c67b2d	SP:complicated definitions that do not fit into this framework	CP:complicated definitions	Q:Complexity classes are generally classified into what?	C:Of course, some complexity classes have complicated definitions that do not fit into this framework. Thus, a typical complexity class has a definition like the following:	A:[{'text': 'framework', 'answer_start': 90}, {'text': 'framework', 'answer_start': 90}, {'text': 'framework', 'answer_start': 90}]
QID:56e1c0f6cd28a01900c67b2e	SP:some complexity classes have complicated definitions that do not fit into this framework	CP:	Q:Difficulty in establishing a framework for complexity classes can be caused by what variable?	C:Of course, some complexity classes have complicated definitions that do not fit into this framework. Thus, a typical complexity class has a definition like the following:	A:[{'text': 'complicated definitions', 'answer_start': 40}, {'text': 'complicated definitions', 'answer_start': 40}, {'text': 'definitions', 'answer_start': 52}]
QID:56e1c2eee3433e1400423135	SP:quadratic time	CP:quadratic time	Q:A multi-tape Turing machine requires what type of time for a solution?	C:But bounding the computation time above by some concrete function f(n) often yields complexity classes that depend on the chosen machine model. For instance, the language {xx | x is any binary string} can be solved in linear time on a multi-tape Turing machine, but necessarily requires quadratic time in the model of single-tape Turing machines. If we allow polynomial variations in running time, Cobham-Edmonds thesis states that "the time complexities in any two reasonable and general models of computation are polynomially related" (Goldreich 2008, Chapter 1.2). This forms the basis for the complexity class P, which is the set of decision problems solvable by a deterministic Turing machine within polynomial time. The corresponding set of function problems is FP.	A:[{'text': 'linear time', 'answer_start': 218}, {'text': 'linear', 'answer_start': 218}, {'text': 'linear', 'answer_start': 218}]
QID:56e1c3e1e3433e1400423149	SP:complexity classes	CP:	Q:What function is used by algorithms to define measurements like time or space?	C:Many important complexity classes can be defined by bounding the time or space used by the algorithm. Some important complexity classes of decision problems defined in this manner are the following:	A:[{'text': 'bounding', 'answer_start': 52}, {'text': 'bounding', 'answer_start': 52}, {'text': 'bounding', 'answer_start': 52}]
QID:56e1c720e3433e140042316b	SP:dtimen2 it would be interesting to know if inclusion is strict	CP:strict	Q:In what expression can one expect to find DTIME(n)	C:For the complexity classes defined in this way, it is desirable to prove that relaxing the requirements on (say) computation time indeed defines a bigger set of problems. In particular, although DTIME(n) is contained in DTIME(n2), it would be interesting to know if the inclusion is strict. For time and space requirements, the answer to such questions is given by the time and space hierarchy theorems respectively. They are called hierarchy theorems because they induce a proper hierarchy on the classes defined by constraining the respective resources. Thus there are pairs of complexity classes such that one is properly included in the other. Having deduced such proper set inclusions, we can proceed to make quantitative statements about how much more additional time or space is needed in order to increase the number of problems that can be solved.	A:[{'text': 'DTIME(n2)', 'answer_start': 220}, {'text': 'DTIME(n2)', 'answer_start': 220}, {'text': 'DTIME(n2)', 'answer_start': 220}]
QID:56e1c7e2cd28a01900c67b75	SP:strictly contained in exptime	CP:	Q:What is responsible for constraining P according to the time hierarchy theorem?	C:The time and space hierarchy theorems form the basis for most separation results of complexity classes. For instance, the time hierarchy theorem tells us that P is strictly contained in EXPTIME, and the space hierarchy theorem tells us that L is strictly contained in PSPACE.	A:[{'text': 'EXPTIME', 'answer_start': 186}, {'text': 'EXPTIME', 'answer_start': 186}, {'text': 'EXPTIME', 'answer_start': 186}]
QID:56e1c9bfe3433e1400423194	SP:no more difficult	CP:no more difficult	Q:According to reduction, if X and Y can be solved by the same algorithm then X performs what function in relationship to Y?	C:Many complexity classes are defined using the concept of a reduction. A reduction is a transformation of one problem into another problem. It captures the informal notion of a problem being at least as difficult as another problem. For instance, if a problem X can be solved using an algorithm for Y, X is no more difficult than Y, and we say that X reduces to Y. There are many different types of reductions, based on the method of reduction, such as Cook reductions, Karp reductions and Levin reductions, and the bound on the complexity of reductions, such as polynomial-time reductions or log-space reductions.	A:[{'text': 'reduces', 'answer_start': 350}, {'text': 'reduces', 'answer_start': 350}, {'text': 'X reduces to Y', 'answer_start': 348}]
QID:56e1c9bfe3433e1400423195	SP:cook reductions karp reductions and levin reductions	CP:cook reductions karp reductions and levin reductions	Q:What are two examples of different types of reduction?	C:Many complexity classes are defined using the concept of a reduction. A reduction is a transformation of one problem into another problem. It captures the informal notion of a problem being at least as difficult as another problem. For instance, if a problem X can be solved using an algorithm for Y, X is no more difficult than Y, and we say that X reduces to Y. There are many different types of reductions, based on the method of reduction, such as Cook reductions, Karp reductions and Levin reductions, and the bound on the complexity of reductions, such as polynomial-time reductions or log-space reductions.	A:[{'text': 'Karp reductions and Levin reductions', 'answer_start': 469}, {'text': 'Cook reductions, Karp reductions', 'answer_start': 452}]
QID:56e1cbe2cd28a01900c67baf	SP:same input to both inputs	CP:input to both inputs	Q:What would need to remain constant in a multiplication algorithm to produce the same outcome whether multiplying or squaring two integers?  	C:The most commonly used reduction is a polynomial-time reduction. This means that the reduction process takes polynomial time. For example, the problem of squaring an integer can be reduced to the problem of multiplying two integers. This means an algorithm for multiplying two integers can be used to square an integer. Indeed, this can be done by giving the same input to both inputs of the multiplication algorithm. Thus we see that squaring is not more difficult than multiplication, since squaring can be reduced to multiplication.	A:[{'text': 'input', 'answer_start': 364}, {'text': 'input', 'answer_start': 364}, {'text': 'input', 'answer_start': 364}]
QID:56e1ce08e3433e14004231a5	SP:algorithm	CP:	Q:What would create a conflict between a problem X and problem C within the context of reduction? 	C:This motivates the concept of a problem being hard for a complexity class. A problem X is hard for a class of problems C if every problem in C can be reduced to X. Thus no problem in C is harder than X, since an algorithm for X allows us to solve any problem in C. Of course, the notion of hard problems depends on the type of reduction being used. For complexity classes larger than P, polynomial-time reductions are commonly used. In particular, the set of problems that are hard for NP is the set of NP-hard problems.	A:[{'text': 'if every problem in C can be reduced to X', 'answer_start': 121}, {'text': 'problem in C is harder than X', 'answer_start': 172}]
QID:56e1d9fee3433e14004231cb	SP:npcomplete problems	CP:npcomplete problems	Q:The hardest problems in NP can be analogously written as what class of problems?	C:If a problem X is in C and hard for C, then X is said to be complete for C. This means that X is the hardest problem in C. (Since many problems could be equally hard, one might say that X is one of the hardest problems in C.) Thus the class of NP-complete problems contains the most difficult problems in NP, in the sense that they are the ones most likely not to be in P. Because the problem P = NP is not solved, being able to reduce a known NP-complete problem, Π2, to another problem, Π1, would indicate that there is no known polynomial-time solution for Π1. This is because a polynomial-time solution to Π1 would yield a polynomial-time solution to Π2. Similarly, because all NP problems can be reduced to the set, finding an NP-complete problem that can be solved in polynomial time would mean that P = NP.	A:[{'text': 'NP-complete', 'answer_start': 244}, {'text': 'NP-complete', 'answer_start': 244}, {'text': 'NP-complete', 'answer_start': 244}]
QID:56e1ee4de3433e1400423211	SP:p pspace	CP:unequal	Q:What is an expression that can be used to illustrate the suspected inequality of complexity classes?	C:Many known complexity classes are suspected to be unequal, but this has not been proved. For instance P ⊆ NP ⊆ PP ⊆ PSPACE, but it is possible that P = PSPACE. If P is not equal to NP, then P is not equal to PSPACE either. Since there are many known complexity classes between P and PSPACE, such as RP, BPP, PP, BQP, MA, PH, etc., it is possible that all these complexity classes collapse to one class. Proving that any of these classes are unequal would be a major breakthrough in complexity theory.	A:[{'text': 'P ⊆ NP ⊆ PP ⊆ PSPACE', 'answer_start': 102}, {'text': 'P ⊆ NP ⊆ PP ⊆ PSPACE', 'answer_start': 102}, {'text': 'P ⊆ NP ⊆ PP ⊆ PSPACE', 'answer_start': 102}]
QID:56e1efa0e3433e140042321c	SP:if these two complexity classes are not equal then p is not equal to np	CP:if these two complexity classes are not equal then p is not equal to np	Q:What is commonly believed to be the value relationship between P and co-NP	C:Along the same lines, co-NP is the class containing the complement problems (i.e. problems with the yes/no answers reversed) of NP problems. It is believed that NP is not equal to co-NP; however, it has not yet been proven. It has been shown that if these two complexity classes are not equal then P is not equal to NP.	A:[{'text': 'not equal', 'answer_start': 167}, {'text': 'not equal', 'answer_start': 303}, {'text': 'not equal', 'answer_start': 167}]
QID:56e1f10ee3433e1400423222	SP:l set of all problems that can be solved in logarithmic space is strictly contained in p or equal to p	CP:	Q:What variable is associated with all problems solved within logarithmic space?	C:Similarly, it is not known if L (the set of all problems that can be solved in logarithmic space) is strictly contained in P or equal to P. Again, there are many complexity classes between the two, such as NL and NC, and it is not known if they are distinct or equal classes.	A:[{'text': 'L', 'answer_start': 30}, {'text': 'L', 'answer_start': 30}, {'text': 'L', 'answer_start': 30}]
QID:56e1febfe3433e1400423237	SP:algorithms	CP:algorithms	Q:Despite the Presburger problem, and in view of intractability, what has been done to establish solutions in reasonable periods of time?	C:What intractability means in practice is open to debate. Saying that a problem is not in P does not imply that all large cases of the problem are hard or even that most of them are. For example, the decision problem in Presburger arithmetic has been shown not to be in P, yet algorithms have been written that solve the problem in reasonable times in most cases. Similarly, algorithms can solve the NP-complete knapsack problem over a wide range of sizes in less than quadratic time and SAT solvers routinely handle large instances of the NP-complete Boolean satisfiability problem.	A:[{'text': 'algorithms have been written', 'answer_start': 276}, {'text': 'algorithms have been written', 'answer_start': 276}, {'text': 'algorithms have been written that solve the problem in reasonable times in most cases', 'answer_start': 276}]
QID:56e200e4cd28a01900c67c14	SP:numerous foundations	CP:turing machines	Q:What tactic did researchers employ to offset the former deficit of work surrounding the complexity of algorithmic problems?	C:Before the actual research explicitly devoted to the complexity of algorithmic problems started off, numerous foundations were laid out by various researchers. Most influential among these was the definition of Turing machines by Alan Turing in 1936, which turned out to be a very robust and flexible simplification of a computer.	A:[{'text': 'foundations were laid out', 'answer_start': 110}, {'text': 'numerous foundations were laid out', 'answer_start': 101}, {'text': 'numerous foundations were laid out by various researchers', 'answer_start': 101}]
QID:5705e33f52bb89140068964f	SP:mexican border	CP:mexican border	Q:Which border does the megaregion extend over?	C:The 8- and 10-county definitions are not used for the greater Southern California Megaregion, one of the 11 megaregions of the United States. The megaregion's area is more expansive, extending east into Las Vegas, Nevada, and south across the Mexican border into Tijuana.	A:[{'text': 'Mexican', 'answer_start': 243}, {'text': 'Mexican', 'answer_start': 243}, {'text': 'Mexican', 'answer_start': 243}]
