QID:56e1b169cd28a01900c67a75	SP:operate deterministically	CP:machines operate deterministically	Q:What commonality do alternate machine models, such as random access machines, share with Turing machines?	C:Many machine models different from the standard multi-tape Turing machines have been proposed in the literature, for example random access machines. Perhaps surprisingly, each of these models can be converted to another without providing any extra computational power. The time and memory consumption of these alternate models may vary. What all these models have in common is that the machines operate deterministically.	A:[{'text': 'the machines operate deterministically', 'answer_start': 382}, {'text': 'deterministically', 'answer_start': 403}, {'text': 'the machines operate deterministically', 'answer_start': 382}]
QID:56e1c9bfe3433e1400423196	SP:logspace reductions	CP:bound on complexity of reductions	Q:Polynomial time reductions are an example of what?	C:Many complexity classes are defined using the concept of a reduction. A reduction is a transformation of one problem into another problem. It captures the informal notion of a problem being at least as difficult as another problem. For instance, if a problem X can be solved using an algorithm for Y, X is no more difficult than Y, and we say that X reduces to Y. There are many different types of reductions, based on the method of reduction, such as Cook reductions, Karp reductions and Levin reductions, and the bound on the complexity of reductions, such as polynomial-time reductions or log-space reductions.	A:[{'text': 'the bound on the complexity of reductions', 'answer_start': 511}, {'text': 'types of reductions', 'answer_start': 389}, {'text': 'the bound on the complexity of reductions', 'answer_start': 511}]
QID:56e1ce08e3433e14004231a8	SP:set of nphard problems	CP:nphard problems	Q:A problem set that that is hard for the expression NP can also be stated how?	C:This motivates the concept of a problem being hard for a complexity class. A problem X is hard for a class of problems C if every problem in C can be reduced to X. Thus no problem in C is harder than X, since an algorithm for X allows us to solve any problem in C. Of course, the notion of hard problems depends on the type of reduction being used. For complexity classes larger than P, polynomial-time reductions are commonly used. In particular, the set of problems that are hard for NP is the set of NP-hard problems.	A:[{'text': 'NP-hard', 'answer_start': 503}, {'text': 'NP-hard', 'answer_start': 503}, {'text': 'NP-hard problems', 'answer_start': 503}]
QID:56e1ddfce3433e14004231d5	SP:if answer is yes many important problems can be shown to have more efficient solutions	CP:more efficient solutions	Q:If P is ultimately proven to be equal tot NP, what effect would this have on the efficiency of problems?	C:The question of whether P equals NP is one of the most important open questions in theoretical computer science because of the wide implications of a solution. If the answer is yes, many important problems can be shown to have more efficient solutions. These include various types of integer programming problems in operations research, many problems in logistics, protein structure prediction in biology, and the ability to find formal proofs of pure mathematics theorems. The P versus NP problem is one of the Millennium Prize Problems proposed by the Clay Mathematics Institute. There is a US$1,000,000 prize for resolving the problem.	A:[{'text': 'more efficient solutions', 'answer_start': 227}, {'text': 'shown to have more efficient solutions', 'answer_start': 213}, {'text': 'many important problems can be shown to have more efficient solutions', 'answer_start': 182}]
QID:56e1efa0e3433e140042321d	SP:if these two complexity classes are not equal	CP:p is not equal to np	Q:What implication can be derived for P and NP if P and co-NP are established to be unequal?	C:Along the same lines, co-NP is the class containing the complement problems (i.e. problems with the yes/no answers reversed) of NP problems. It is believed that NP is not equal to co-NP; however, it has not yet been proven. It has been shown that if these two complexity classes are not equal then P is not equal to NP.	A:[{'text': 'P is not equal to NP', 'answer_start': 298}, {'text': 'not equal', 'answer_start': 303}, {'text': 'P is not equal to NP', 'answer_start': 298}]
QID:56e20a27cd28a01900c67c25	SP:choice of encoding	CP:encoding	Q:In the effort of maintaining a level of abstraction, what choice is typically left independent?	C:Even though some proofs of complexity-theoretic theorems regularly assume some concrete choice of input encoding, one tries to keep the discussion abstract enough to be independent of the choice of encoding. This can be achieved by ensuring that different representations can be transformed into each other efficiently.	A:[{'text': 'encoding', 'answer_start': 104}, {'text': 'encoding', 'answer_start': 198}, {'text': 'encoding', 'answer_start': 198}]
QID:5705e4fe75f01819005e7707	SP:	CP:mexico–united states border	Q:What is the name of the border to the south?	C:To the east is the Colorado Desert and the Colorado River at the border with Arizona, and the Mojave Desert at the border with the state of Nevada. To the south is the Mexico–United States border.	A:[{'text': 'Mexico–United States border', 'answer_start': 168}, {'text': 'the Mexico–United States border', 'answer_start': 164}, {'text': 'Mexico–United States border', 'answer_start': 168}]
QID:5705e99452bb891400689689	SP:top 15 most populous counties in united states	CP:united states	Q:What country are all the counties in?	C:Its counties of Los Angeles, Orange, San Diego, San Bernardino, and Riverside are the five most populous in the state and all are in the top 15 most populous counties in the United States.	A:[{'text': 'United States', 'answer_start': 174}, {'text': 'the United States', 'answer_start': 170}, {'text': 'Los Angeles', 'answer_start': 16}]
QID:5705eb3375f01819005e7767	SP:record companies	CP:music	Q:Other than the motion picture and television industry, what other major industry is centered in Los Angeles?	C:The motion picture, television, and music industry is centered on the Los Angeles in southern California. Hollywood, a district within Los Angeles, is also a name associated with the motion picture industry. Headquartered in southern California are The Walt Disney Company (which also owns ABC), Sony Pictures, Universal, MGM, Paramount Pictures, 20th Century Fox, and Warner Brothers. Universal, Warner Brothers, and Sony also run major record companies as well.	A:[{'text': 'music', 'answer_start': 36}, {'text': 'major record companies', 'answer_start': 432}]
QID:5705edcd52bb8914006896ca	SP:around 11 miles 18 km south of san jose	CP:37° 9 5823	Q:Geographically speaking, where is California's north - south midway point in terms of latitude?	C:"Southern California" is not a formal geographic designation, and definitions of what constitutes southern California vary. Geographically, California's north-south midway point lies at exactly 37° 9' 58.23" latitude, around 11 miles (18 km) south of San Jose; however, this does not coincide with popular use of the term. When the state is divided into two areas (northern and southern California), the term "southern California" usually refers to the ten southern-most counties of the state. This definition coincides neatly with the county lines at 35° 47′ 28″ north latitude, which form the northern borders of San Luis Obispo, Kern, and San Bernardino counties. Another definition for southern California uses Point Conception and the Tehachapi Mountains as the northern boundary.	A:[{'text': '37° 9\' 58.23"', 'answer_start': 194}, {'text': '37° 9\' 58.23"', 'answer_start': 194}, {'text': '37° 9\' 58.23"', 'answer_start': 194}]
QID:5705f09e75f01819005e77a8	SP:	CP:milton latham	Q:Which Senator was a strong advocate for the Pico Act?	C:Subsequently, Californios (dissatisfied with inequitable taxes and land laws) and pro-slavery southerners in the lightly populated "Cow Counties" of southern California attempted three times in the 1850s to achieve a separate statehood or territorial status separate from Northern California. The last attempt, the Pico Act of 1859, was passed by the California State Legislature and signed by the State governor John B. Weller. It was approved overwhelmingly by nearly 75% of voters in the proposed Territory of Colorado. This territory was to include all the counties up to the then much larger Tulare County (that included what is now Kings, most of Kern, and part of Inyo counties) and San Luis Obispo County. The proposal was sent to Washington, D.C. with a strong advocate in Senator Milton Latham. However, the secession crisis following the election of Abraham Lincoln in 1860 led to the proposal never coming to a vote.	A:[{'text': 'Milton Latham', 'answer_start': 790}, {'text': 'Milton Latham', 'answer_start': 790}, {'text': 'Milton Latham', 'answer_start': 790}]
QID:5705f13d52bb8914006896f3	SP:imperial—	CP:imperial	Q:What was the newer county added to the list?	C:In 1900, the Los Angeles Times defined southern California as including "the seven counties of Los Angeles, San Bernardino, Orange, Riverside, San Diego, Ventura and Santa Barbara." In 1999, the Times added a newer county—Imperial—to that list.	A:[{'text': 'Imperial', 'answer_start': 222}, {'text': 'Imperial', 'answer_start': 222}, {'text': '1999', 'answer_start': 185}]
QID:5705f36452bb891400689718	SP:california state automobile association and automobile club of southern california	CP:regional tourism groups	Q:Which organizations most commonly divide and promote the state?	C:The state is most commonly divided and promoted by its regional tourism groups as consisting of northern, central, and southern California regions. The two AAA Auto Clubs of the state, the California State Automobile Association and the Automobile Club of Southern California, choose to simplify matters by dividing the state along the lines where their jurisdictions for membership apply, as either northern or southern California, in contrast to the three-region point of view. Another influence is the geographical phrase South of the Tehachapis, which would split the southern region off at the crest of that transverse range, but in that definition, the desert portions of north Los Angeles County and eastern Kern and San Bernardino Counties would be included in the southern California region due to their remoteness from the central valley and interior desert landscape.	A:[{'text': 'regional tourism groups', 'answer_start': 55}, {'text': 'regional tourism groups', 'answer_start': 55}, {'text': 'AAA Auto Clubs', 'answer_start': 156}]
QID:5705fd8475f01819005e7844	SP:large and small interior valleys	CP:interior valleys	Q:The mountain ranges tail off into what kind of geographical formation?	C:Southern California consists of one of the more varied collections of geologic, topographic, and natural ecosystem landscapes in a diversity outnumbering other major regions in the state and country. The region spans from Pacific Ocean islands, shorelines, beaches, and coastal plains, through the Transverse and Peninsular Ranges with their peaks, into the large and small interior valleys, to the vast deserts of California.	A:[{'text': 'valleys', 'answer_start': 383}, {'text': 'valleys', 'answer_start': 383}, {'text': 'interior valleys', 'answer_start': 374}]
QID:5705fec152bb89140068977e	SP:	CP:over 20 billion	Q:How much was the 1994 earthquake estimated to have cost?	C:Each year, the southern California area has about 10,000 earthquakes. Nearly all of them are so small that they are not felt. Only several hundred are greater than magnitude 3.0, and only about 15–20 are greater than magnitude 4.0. The magnitude 6.7 1994 Northridge earthquake was particularly destructive, causing a substantial number of deaths, injuries, and structural collapses. It caused the most property damage of any earthquake in U.S. history, estimated at over $20 billion.	A:[{'text': '$20 billion', 'answer_start': 471}, {'text': 'over $20 billion', 'answer_start': 466}, {'text': 'over $20 billion', 'answer_start': 466}]
QID:5705ffde52bb891400689785	SP:magnitude 67	CP:67	Q:What magnitude of earthquake can many faults produce?	C:Many faults are able to produce a magnitude 6.7+ earthquake, such as the San Andreas Fault, which can produce a magnitude 8.0 event. Other faults include the San Jacinto Fault, the Puente Hills Fault, and the Elsinore Fault Zone. The USGS has released a California Earthquake forecast which models Earthquake occurrence in California.	A:[{'text': '6.7', 'answer_start': 44}, {'text': '6.7+', 'answer_start': 44}, {'text': '6.7+', 'answer_start': 44}]
QID:57060eaf75f01819005e7912	SP:irvine tech center	CP:west irvine	Q:Jamboree Business Parks belongs to which business center?	C:Orange County is a rapidly developing business center that includes Downtown Santa Ana, the South Coast Metro and Newport Center districts; as well as the Irvine business centers of The Irvine Spectrum, West Irvine, and international corporations headquartered at the University of California, Irvine. West Irvine includes the Irvine Tech Center and Jamboree Business Parks.	A:[{'text': 'West Irvine', 'answer_start': 302}, {'text': 'West Irvine', 'answer_start': 302}, {'text': 'West Irvine', 'answer_start': 302}]
QID:5706139252bb891400689865	SP:research universities	CP:research	Q:What kind of universities is the region famous for?	C:The Tech Coast is a moniker that has gained use as a descriptor for the region's diversified technology and industrial base as well as its multitude of prestigious and world-renowned research universities and other public and private institutions. Amongst these include 5 University of California campuses (Irvine, Los Angeles, Riverside, Santa Barbara, and San Diego); 12 California State University campuses (Bakersfield, Channel Islands, Dominguez Hills, Fullerton, Los Angeles, Long Beach, Northridge, Pomona, San Bernardino, San Diego, San Marcos, and San Luis Obispo); and private institutions such as the California Institute of Technology, Chapman University, the Claremont Colleges (Claremont McKenna College, Harvey Mudd College, Pitzer College, Pomona College, and Scripps College), Loma Linda University, Loyola Marymount University, Occidental College, Pepperdine University, University of Redlands, University of San Diego, and the University of Southern California.	A:[{'text': 'research', 'answer_start': 183}, {'text': 'research', 'answer_start': 183}, {'text': 'research', 'answer_start': 183}]
QID:570614ff52bb89140068988a	SP:college sports	CP:college	Q:What other kind of sport is popular in southern California?	C:College sports are also popular in southern California. The UCLA Bruins and the USC Trojans both field teams in NCAA Division I in the Pac-12 Conference, and there is a longtime rivalry between the schools.	A:[{'text': 'College', 'answer_start': 0}, {'text': 'College', 'answer_start': 0}, {'text': 'College', 'answer_start': 0}]
QID:570614ff52bb89140068988b	SP:usc	CP:ucla	Q:The Bruins belong to which college?	C:College sports are also popular in southern California. The UCLA Bruins and the USC Trojans both field teams in NCAA Division I in the Pac-12 Conference, and there is a longtime rivalry between the schools.	A:[{'text': 'UCLA', 'answer_start': 60}, {'text': 'UCLA', 'answer_start': 60}, {'text': 'UCLA', 'answer_start': 60}]
QID:57092322efce8f15003a7db4	SP:british sky broadcasting limited	CP:sky uk limited	Q:What is the name of the United Kingdom operation for BSkyB?	C:Formed in November 1990 by the equal merger of Sky Television and British Satellite Broadcasting, BSkyB became the UK's largest digital subscription television company. Following BSkyB's 2014 acquisition of Sky Italia and a majority 90.04% interest in Sky Deutschland in November 2014, its holding company British Sky Broadcasting Group plc changed its name to Sky plc. The United Kingdom operations also changed the company name from British Sky Broadcasting Limited to Sky UK Limited, still trading as Sky.	A:[{'text': 'Sky UK Limited', 'answer_start': 471}, {'text': 'Sky UK Limited', 'answer_start': 471}, {'text': 'Sky UK Limited', 'answer_start': 471}]
QID:57094a79efce8f15003a7dc6	SP:	CP:sky	Q:Who purhcased the remaining 4 pacakages available to broadcasters?	C:Following a lengthy legal battle with the European Commission, which deemed the exclusivity of the rights to be against the interests of competition and the consumer, BSkyB's monopoly came to an end from the 2007–08 season. In May 2006, the Irish broadcaster Setanta Sports was awarded two of the six Premier League packages that the English FA offered to broadcasters. Sky picked up the remaining four for £1.3bn. In February 2015, Sky bid £4.2bn for a package of 120 premier league games across the three seasons from 2016. This represented an increase of 70% on the previous contract and was said to be £1bn more than the company had expected to pay. The move has been followed by staff cuts, increased subscription prices (including 9% in Sky's family package) and the dropping of the 3D channel.	A:[{'text': 'Sky', 'answer_start': 370}, {'text': 'Sky', 'answer_start': 370}, {'text': 'Sky', 'answer_start': 370}]
QID:57094ca7efce8f15003a7dd7	SP:31 march 2008	CP:september 2007	Q:When did Sky launch a TV advertising campaign target towards women?	C:BSkyB initially charged additional subscription fees for using a Sky+ PVR with their service; waiving the charge for subscribers whose package included two or more premium channels. This changed as from 1 July 2007, and now customers that have Sky+ and subscribe to any BSkyB subscription package get Sky+ included at no extra charge. Customers that do not subscribe to BSkyB's channels can still pay a monthly fee to enable Sky+ functions. In January 2010 BSkyB discontinued the Sky+ Box, limited the standard Sky Box to Multiroom upgrade only and started to issue the Sky+HD Box as standard, thus giving all new subscribers the functions of Sky+. In February 2011 BSkyB discontinued the non-HD variant of its Multiroom box, offering a smaller version of the SkyHD box without Sky+ functionality. In September 2007, Sky launched a new TV advertising campaign targeting Sky+ at women. As of 31 March 2008, Sky had 3,393,000 Sky+ users.	A:[{'text': 'September 2007', 'answer_start': 801}, {'text': 'September 2007', 'answer_start': 801}, {'text': 'March 2008', 'answer_start': 894}]
QID:57094ca7efce8f15003a7dd8	SP:multiroom box	CP:monthly fee	Q:WHat allows customers to get Sky+ functions if they do not subscribe to BSkyB's channels?	C:BSkyB initially charged additional subscription fees for using a Sky+ PVR with their service; waiving the charge for subscribers whose package included two or more premium channels. This changed as from 1 July 2007, and now customers that have Sky+ and subscribe to any BSkyB subscription package get Sky+ included at no extra charge. Customers that do not subscribe to BSkyB's channels can still pay a monthly fee to enable Sky+ functions. In January 2010 BSkyB discontinued the Sky+ Box, limited the standard Sky Box to Multiroom upgrade only and started to issue the Sky+HD Box as standard, thus giving all new subscribers the functions of Sky+. In February 2011 BSkyB discontinued the non-HD variant of its Multiroom box, offering a smaller version of the SkyHD box without Sky+ functionality. In September 2007, Sky launched a new TV advertising campaign targeting Sky+ at women. As of 31 March 2008, Sky had 3,393,000 Sky+ users.	A:[{'text': 'monthly fee', 'answer_start': 403}, {'text': 'a monthly fee', 'answer_start': 401}, {'text': 'SkyHD box', 'answer_start': 760}]
QID:570953a7efce8f15003a7e00	SP:substantially increased asking price for channels	CP:increased asking price	Q:What did Virgin Media claim BSkyB did that resulted Virgin not carrying the channels anymore?	C:In 2007, BSkyB and Virgin Media became involved in a dispute over the carriage of Sky channels on cable TV. The failure to renew the existing carriage agreements negotiated with NTL and Telewest resulted in Virgin Media removing the basic channels from the network on 1 March 2007. Virgin Media claimed that BSkyB had substantially increased the asking price for the channels, a claim which BSkyB denied, on the basis that their new deal offered "substantially more value" by including HD channels and Video On Demand content which was not previously carried by cable.	A:[{'text': 'substantially increased the asking price', 'answer_start': 318}, {'text': 'that BSkyB had substantially increased the asking price for the channels', 'answer_start': 303}, {'text': 'increased the asking price', 'answer_start': 332}]
QID:570963a5200fba1400367f34	SP:british telecommunications	CP:telecommunications	Q:What kind of company is Sky UK Limited?	C:Sky UK Limited (formerly British Sky Broadcasting or BSkyB) is a British telecommunications company which serves the United Kingdom. Sky provides television and broadband internet services and fixed line telephone services to consumers and businesses in the United Kingdom. It is the UK's largest pay-TV broadcaster with 11 million customers as of 2015. It was the UK's most popular digital TV service until it was overtaken by Freeview in April 2007. Its corporate headquarters are based in Isleworth.	A:[{'text': 'telecommunications', 'answer_start': 73}, {'text': 'telecommunications', 'answer_start': 73}, {'text': 'British telecommunications company', 'answer_start': 65}]
QID:570966e0200fba1400367f50	SP:dolby digital soundtracks	CP:dolby digital	Q:Sky Movies and Sky Box office also include what optional soundtracks?	C:BSkyB's standard definition broadcasts are in DVB-compliant MPEG-2, with the Sky Movies and Sky Box Office channels including optional Dolby Digital soundtracks for recent films, although these are only accessible with a Sky+ box. Sky+ HD material is broadcast using MPEG-4 and most of the HD material uses the DVB-S2 standard. Interactive services and 7-day EPG use the proprietary OpenTV system, with set-top boxes including modems for a return path. Sky News, amongst other channels, provides a pseudo-video on demand interactive service by broadcasting looping video streams.	A:[{'text': 'Dolby Digital', 'answer_start': 135}, {'text': 'Dolby Digital', 'answer_start': 135}, {'text': 'Dolby Digital', 'answer_start': 135}]
QID:57097051ed30961900e84132	SP:open	CP:1 october 1998	Q:When was BSkyB's digital service launched?	C:BSkyB's digital service was officially launched on 1 October 1998 under the name Sky Digital, although small-scale tests were carried out before then. At this time the use of the Sky Digital brand made an important distinction between the new service and Sky's analogue services. Key selling points were the improvement in picture and sound quality, increased number of channels and an interactive service branded Open.... now called Sky Active, BSkyB competed with the ONdigital (later ITV Digital) terrestrial offering and cable services. Within 30 days, over 100,000 digiboxes had been sold, which help bolstered BSkyB's decision to give away free digiboxes and minidishes from May 1999.	A:[{'text': '1 October 1998', 'answer_start': 51}, {'text': '1 October 1998', 'answer_start': 51}, {'text': '1 October 1998', 'answer_start': 51}]
QID:57097051ed30961900e84133	SP:open	CP:sky digital	Q:What was the name of BSkyB's digital service launched under?	C:BSkyB's digital service was officially launched on 1 October 1998 under the name Sky Digital, although small-scale tests were carried out before then. At this time the use of the Sky Digital brand made an important distinction between the new service and Sky's analogue services. Key selling points were the improvement in picture and sound quality, increased number of channels and an interactive service branded Open.... now called Sky Active, BSkyB competed with the ONdigital (later ITV Digital) terrestrial offering and cable services. Within 30 days, over 100,000 digiboxes had been sold, which help bolstered BSkyB's decision to give away free digiboxes and minidishes from May 1999.	A:[{'text': 'Sky Digital', 'answer_start': 81}, {'text': 'Sky Digital', 'answer_start': 81}, {'text': 'Sky Digital', 'answer_start': 81}]
QID:57097051ed30961900e84135	SP:ondigital later itv digital terrestrial offering and cable services	CP:ondigital	Q:Who did BSkyB compete with initially?	C:BSkyB's digital service was officially launched on 1 October 1998 under the name Sky Digital, although small-scale tests were carried out before then. At this time the use of the Sky Digital brand made an important distinction between the new service and Sky's analogue services. Key selling points were the improvement in picture and sound quality, increased number of channels and an interactive service branded Open.... now called Sky Active, BSkyB competed with the ONdigital (later ITV Digital) terrestrial offering and cable services. Within 30 days, over 100,000 digiboxes had been sold, which help bolstered BSkyB's decision to give away free digiboxes and minidishes from May 1999.	A:[{'text': 'ONdigital', 'answer_start': 470}, {'text': 'ONdigital', 'answer_start': 470}, {'text': 'ONdigital', 'answer_start': 470}]
QID:57097b50200fba140036804e	SP:more than 25m	CP:25m people	Q:How large was the audience BSkyB said they could reach?	C:BSkyB's direct-to-home satellite service became available in 10 million homes in 2010, Europe's first pay-TV platform in to achieve that milestone. Confirming it had reached its target, the broadcaster said its reach into 36% of households in the UK represented an audience of more than 25m people. The target was first announced in August 2004, since then an additional 2.4m customers had subscribed to BSkyB's direct-to-home service. Media commentators had debated whether the figure could be reached as the growth in subscriber numbers elsewhere in Europe flattened.	A:[{'text': '25m', 'answer_start': 287}, {'text': '25m people', 'answer_start': 287}, {'text': '36% of households', 'answer_start': 222}]
QID:57097b50200fba1400368050	SP:24m	CP:36	Q:What was the target percentage of households BSkyB wanted to reach?	C:BSkyB's direct-to-home satellite service became available in 10 million homes in 2010, Europe's first pay-TV platform in to achieve that milestone. Confirming it had reached its target, the broadcaster said its reach into 36% of households in the UK represented an audience of more than 25m people. The target was first announced in August 2004, since then an additional 2.4m customers had subscribed to BSkyB's direct-to-home service. Media commentators had debated whether the figure could be reached as the growth in subscriber numbers elsewhere in Europe flattened.	A:[{'text': '36%', 'answer_start': 222}, {'text': '36% of households', 'answer_start': 222}, {'text': '2.4m customers', 'answer_start': 371}]
QID:57097c8fed30961900e841f5	SP:sky tv bills to establish if woman in receipt of benefits as single mother is wrongly claiming to be living alone	CP:sky tv bills	Q:What was the UK governments benefits agenchy checking in 2012?	C:The Daily Mail newspaper reported in 2012 that the UK government's benefits agency was checking claimants' "Sky TV bills to establish if a woman in receipt of benefits as a single mother is wrongly claiming to be living alone" – as, it claimed, subscription to sports channels would betray a man's presence in the household. In December, the UK’s parliament heard a claim that a subscription to BSkyB was ‘often damaging’, along with alcohol, tobacco and gambling. Conservative MP Alec Shelbrooke was proposing the payments of benefits and tax credits on a "Welfare Cash Card", in the style of the Supplemental Nutrition Assistance Program, that could be used to buy only "essentials".	A:[{'text': 'Sky TV bills', 'answer_start': 108}, {'text': 'claimants\' "Sky TV bills', 'answer_start': 96}, {'text': 'claimants', 'answer_start': 96}]
QID:57097c8fed30961900e841f6	SP:if woman in receipt of benefits as single mother is wrongly claiming to be living alone	CP:betray mans presence in household	Q:What did the benefits agency think sports channels on a TV bill meant?	C:The Daily Mail newspaper reported in 2012 that the UK government's benefits agency was checking claimants' "Sky TV bills to establish if a woman in receipt of benefits as a single mother is wrongly claiming to be living alone" – as, it claimed, subscription to sports channels would betray a man's presence in the household. In December, the UK’s parliament heard a claim that a subscription to BSkyB was ‘often damaging’, along with alcohol, tobacco and gambling. Conservative MP Alec Shelbrooke was proposing the payments of benefits and tax credits on a "Welfare Cash Card", in the style of the Supplemental Nutrition Assistance Program, that could be used to buy only "essentials".	A:[{'text': "a man's presence", 'answer_start': 290}, {'text': 'mother is wrongly claiming to be living alone', 'answer_start': 180}, {'text': "betray a man's presence in the household", 'answer_start': 283}]
